id,name
35,Comedy
28,Action
878,Science Fiction
18,Drama
36,History
80,Crime
12,Adventure
14,Fantasy
53,Thriller
10749,Romance
27,Horror
16,Animation
10751,Family
9648,Mystery
37,Western
10752,War
10402,Music
99,Documentary
10769,Foreign
10770,TV Movie
